protocol,policy,seed,step,expected_level,reward,cumulative_reward,successful_event,cumulative_complexity,cumulative_exponential_complexity,complexity_unique,task_level_max,inventory,health,hunger
natural,craft_plank,2,282,3,0.0020000000949949026,-7.2629938561003655,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 4]","[20, 20, 20]"
natural,craft_plank,2,283,3,0.0020000000949949026,-7.260993856005371,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 4]","[20, 20, 20]"
natural,craft_plank,2,284,3,1.002000093460083,-6.258993762545288,health_regen:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 5]","[20, 20, 20]"
natural,craft_plank,2,285,3,0.0020000000949949026,-6.256993762450293,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 5]","[20, 20, 20]"
natural,craft_plank,2,286,3,0.0020000000949949026,-6.254993762355298,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 5]","[20, 20, 20]"
natural,craft_plank,2,287,3,0.0020000000949949026,-6.252993762260303,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 5]","[20, 20, 20]"
natural,craft_plank,2,288,3,-3.997999906539917,-10.25099366880022,damage_taken:2,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 3]","[20, 20, 20]"
natural,craft_plank,2,289,3,0.0020000338554382324,-10.248993634944782,"damage_taken:1,health_regen:2",23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 2]","[20, 20, 20]"
natural,craft_plank,2,290,3,-1.9989999532699585,-12.24799358821474,"damage_taken:1,death:1",23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,291,3,0.0010000000474974513,-12.246993588167243,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,292,3,0.0010000000474974513,-12.245993588119745,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,293,3,0.0010000000474974513,-12.244993588072248,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,294,3,1.0010000467300415,-11.243993541342206,health_regen:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,295,3,-1.9989999532699585,-13.242993494612165,damage_taken:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,296,3,0.0010000000474974513,-13.241993494564667,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,297,3,0.0010000000474974513,-13.24099349451717,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,298,3,0.0010000000474974513,-13.239993494469672,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,299,3,1.0010000467300415,-12.238993447739631,health_regen:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,300,3,0.0010000000474974513,-12.237993447692133,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,301,3,0.0010000000474974513,-12.236993447644636,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,302,3,0.0010000000474974513,-12.235993447597139,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,303,3,0.0010000000474974513,-12.234993447549641,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,304,3,1.0010000467300415,-11.2339934008196,health_regen:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,305,3,0.0010000000474974513,-11.232993400772102,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,306,3,-1.9989999532699585,-13.23199335404206,damage_taken:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,307,3,0.0010000000474974513,-13.230993353994563,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,308,3,0.0010000000474974513,-13.229993353947066,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,309,3,1.0010000467300415,-12.228993307217024,health_regen:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,310,3,0.0010000000474974513,-12.227993307169527,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,311,3,0.0010000000474974513,-12.22699330712203,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,312,3,0.0010000000474974513,-12.225993307074532,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,313,3,0.0010000000474974513,-12.224993307027034,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,314,3,1.0010000467300415,-11.223993260296993,health_regen:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,315,3,0.0010000000474974513,-11.222993260249496,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,316,3,0.0010000000474974513,-11.221993260201998,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,317,3,0.0010000000474974513,-11.2209932601545,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,318,3,0.0010000000474974513,-11.219993260107003,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,319,3,0.0010000000474974513,-11.218993260059506,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,320,3,0.0010000000474974513,-11.217993260012008,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,321,3,0.0010000000474974513,-11.21699325996451,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,322,3,0.0010000000474974513,-11.215993259917013,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,323,3,0.0010000000474974513,-11.214993259869516,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,324,3,0.0010000000474974513,-11.213993259822018,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,325,3,0.0010000000474974513,-11.212993259774521,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,326,3,0.0010000000474974513,-11.211993259727024,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,327,3,0.0010000000474974513,-11.210993259679526,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,328,3,0.0010000000474974513,-11.209993259632029,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,329,3,0.0010000000474974513,-11.208993259584531,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,330,3,0.0010000000474974513,-11.207993259537034,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
natural,craft_plank,2,331,3,-1.9989999532699585,-13.206993212806992,damage_taken:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,332,3,0.0010000000474974513,-13.205993212759495,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,333,3,-1.9989999532699585,-15.204993166029453,damage_taken:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 16, 0]","[20, 20, 20]"
natural,craft_plank,2,334,3,1.0010000467300415,-14.203993119299412,health_regen:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 17, 0]","[20, 20, 20]"
natural,craft_plank,2,335,3,0.0010000000474974513,-14.202993119251914,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 17, 0]","[20, 20, 20]"
natural,craft_plank,2,336,3,0.0010000000474974513,-14.201993119204417,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 17, 0]","[20, 20, 20]"
natural,craft_plank,2,337,3,0.0010000000474974513,-14.20099311915692,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 17, 0]","[20, 20, 20]"
natural,craft_plank,2,338,3,-1.9989999532699585,-16.199993072426878,damage_taken:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 15, 0]","[20, 20, 20]"
natural,craft_plank,2,339,3,-0.9990000128746033,-17.19899308530148,"damage_taken:1,health_regen:1",23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 14, 0]","[20, 20, 20]"
natural,craft_plank,2,340,3,0.0010000000474974513,-17.197993085253984,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 14, 0]","[20, 20, 20]"
natural,craft_plank,2,341,3,0.0010000000474974513,-17.196993085206486,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 14, 0]","[20, 20, 20]"
natural,craft_plank,2,342,3,0.0010000000474974513,-17.19599308515899,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 14, 0]","[20, 20, 20]"
natural,craft_plank,2,343,3,0.0010000000474974513,-17.19499308511149,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 14, 0]","[20, 20, 20]"
natural,craft_plank,2,344,3,1.0010000467300415,-16.19399303838145,health_regen:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 15, 0]","[20, 20, 20]"
natural,craft_plank,2,345,3,0.0010000000474974513,-16.192993038333952,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 15, 0]","[20, 20, 20]"
natural,craft_plank,2,346,3,0.0010000000474974513,-16.191993038286455,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 15, 0]","[20, 20, 20]"
natural,craft_plank,2,347,3,0.0010000000474974513,-16.190993038238958,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 15, 0]","[20, 20, 20]"
natural,craft_plank,2,348,3,0.0010000000474974513,-16.18999303819146,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 15, 0]","[20, 20, 20]"
natural,craft_plank,2,349,3,1.0010000467300415,-15.188992991461419,health_regen:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 16, 0]","[20, 20, 20]"
natural,craft_plank,2,350,3,0.0010000000474974513,-15.187992991413921,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 16, 0]","[20, 20, 20]"
natural,craft_plank,2,351,3,0.0010000000474974513,-15.186992991366424,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 16, 0]","[20, 20, 20]"
natural,craft_plank,2,352,3,0.0010000000474974513,-15.185992991318926,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 16, 0]","[20, 20, 20]"
natural,craft_plank,2,353,3,0.0010000000474974513,-15.184992991271429,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 16, 0]","[20, 20, 20]"
natural,craft_plank,2,354,3,1.0010000467300415,-14.183992944541387,health_regen:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 17, 0]","[20, 20, 20]"
natural,craft_plank,2,355,3,0.0010000000474974513,-14.18299294449389,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 17, 0]","[20, 20, 20]"
natural,craft_plank,2,356,3,0.0010000000474974513,-14.181992944446392,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 17, 0]","[20, 20, 20]"
natural,craft_plank,2,357,3,0.0010000000474974513,-14.180992944398895,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 17, 0]","[20, 20, 20]"
natural,craft_plank,2,358,3,0.0010000000474974513,-14.179992944351397,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 17, 0]","[20, 20, 20]"
natural,craft_plank,2,359,3,1.0010000467300415,-13.178992897621356,health_regen:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,360,3,0.0010000000474974513,-13.177992897573858,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,361,3,0.0010000000474974513,-13.176992897526361,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,362,3,0.0010000000474974513,-13.175992897478864,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,363,3,0.0010000000474974513,-13.174992897431366,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 18, 0]","[20, 20, 20]"
natural,craft_plank,2,364,3,1.0010000467300415,-12.173992850701325,health_regen:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,365,3,0.0010000000474974513,-12.172992850653827,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,366,3,0.0010000000474974513,-12.17199285060633,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,367,3,0.0010000000474974513,-12.170992850558832,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,368,3,0.0010000000474974513,-12.169992850511335,,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 19, 0]","[20, 20, 20]"
natural,craft_plank,2,369,3,1.0010000467300415,-11.168992803781293,health_regen:1,23.0,26.0,21.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1]]","[-1, 20, 0]","[20, 20, 20]"
